Axe_1,Axe_2,Axe_3,Axe_4,Axe_5,Axe_6,Axe_7,Axe_8,Axe_9,Axe_10
-0.30377914992148025,0.058412856452321894,-0.5278943287187009,-0.29692860779635954,0.07594397546356349,0.10111405710178312,-0.21868034951893275,-0.04082998334878045,0.21318231476080204,-0.31020210459483827
0.04215334560822456,-0.027987424087885914,-0.6581976314927438,-0.15140847620535308,-0.14731282246635025,-0.03902388016577365,-0.054230168046351855,-0.20716258217245595,0.12737780023324657,0.5215927865433883
0.4626754664503429,-0.3889110042483182,-0.1041589678965239,0.4067803142801949,0.04894000743276311,-0.2504905173567211,-0.16397302358891447,-0.03780704099945558,-0.18825164677419712,-0.05970452159041431
-0.15907068785259373,-0.29011006476612594,0.3932147888678061,-0.11906731274666375,-0.24456586332904237,-0.004072854526316354,-0.1040304828318538,0.08456661693329812,0.014483848279997385,-0.19702286948138512
-0.27295669546813806,0.11696672693128321,0.0013703942583731667,-0.32606593135295964,0.3682186217750055,-0.03517443793423529,-0.39158665539510196,-0.4018941731227783,0.32923557477472487,-0.39823121358838914
-0.26079733448427833,-0.16796159339732566,0.26867230204590925,-0.004663928234551923,-0.6710893402515242,-0.24094746873346515,-0.0353003912861008,-0.16142544647176466,-0.17451380942029146,0.3046033987645239
-0.47969913897944416,0.09726439963646856,0.16622464359491051,0.06830388291497957,-0.3975477736091387,-0.2200974253860258,-0.010235113995188448,-0.3021491813918835,-0.3362328692010919,0.3345361708406008
-0.4002844934680979,-0.3727165797164437,0.26628449754115824,0.19398255040179316,-0.14493312547484427,-0.14899583632358956,-0.18145653453520774,0.10804955280829996,-0.0931276808873198,0.7133357733168221
1.0745277821811579,0.021167183512621444,-0.2958649053740895,0.6923243666477159,-0.2236001961395741,0.1487680396580814,0.2056799854648834,0.5065035920518915,-0.29136036457763526,-0.05049147642977222
-0.1807450172055432,0.1010084728230438,-0.34376407416777643,0.45085757808328575,-0.6826112727263125,0.1564004129131853,-0.9038643136666549,0.004449602770573379,0.58707533610306,-0.04962299710248442
1.2899777884359718,0.7269764816024713,0.3408531361957597,-0.5482588168310365,0.2913963144000046,-0.6355038352773897,0.042393087874876355,0.424540274654122,0.6521572746053165,0.3195442757788133
-0.41302533417528464,-0.18810363772587554,-0.023016074073813605,-0.02610348345553227,-0.42212452873651374,-0.16504832347836762,0.04873499936741283,-0.05372211180618729,-0.1666628509344056,0.7449557039611701
0.27231131605635733,-0.25629062348165227,0.8752491344471558,0.018321039282028294,-0.3548075776144785,0.5695582483957322,0.07310938407314398,-0.6008178775092333,-0.3492321246656794,0.33449529139301065
0.02778515251741206,-0.5417738778654171,0.3324618498680209,0.04427641291655263,0.3258200784427935,-0.4162068251135053,-0.09095353007828158,0.06158217673525512,0.11555251028810579,-0.3920967313068739
-0.608848110641324,0.7349579876882625,0.33353823809179445,0.294353266619107,0.388947099910652,-0.49319828271031835,-0.11295468560956973,-0.45270684976430986,-0.3666336295517172,-0.2114678654338706
0.19336334272283096,-0.019149661075333176,-0.5515244697422723,0.1963243112327645,-0.2074855156799301,-0.3424464862973123,0.29134990565286817,-0.012578817177282747,-0.21470273594574335,-0.4187980683607575
0.5546449880593893,-0.5902167346521701,-0.4160502508388065,0.22454658575850295,0.36391370332821693,-0.35834456606017756,-0.14738611044727415,0.07377248527305716,-0.08097521680401994,-0.48469560911819165
0.028278980135953882,0.1801402751862829,-0.6025474733735932,-0.335794287010029,0.27498919339281197,0.39872969566040456,-0.09694423350536623,-0.07031649482644153,-0.03911725883135963,0.3648487605276038
-0.24397784758977015,-0.24458180565502305,-0.2740798983513015,-0.21370846890330994,0.04644140087077441,0.27983967637947565,-0.17471950221220542,0.0661941689632334,0.3486027862486098,0.30537466282447284
-0.04747628875650122,0.11840081129040599,-0.12875847848962235,-0.08487823299375974,-0.4169166835954126,0.34280539233138835,-0.5093725461626815,0.5457734656426702,-0.5811206281796507,0.18633393620736668
-0.6042795719946016,-0.06714339721716707,0.08610936628085344,0.5658110514275972,-0.303713847944271,0.022817320024327074,-0.5589122736305772,0.21524984012243917,0.41014036311242785,0.37400311361267113
